id,experience_age_pedagogic,category_qual_cat,class_manager,main_position_cat,main_position,sex,experience_age_other,min_parallel,max_parallel,year,n_unique_subjects,n_unique_parallel,is_critical,studied_in_moscow_any,has_higher_edu,has_prestigious_university,attrition_rate_2022,load_vs_district,school_known,school_size_deviation,buildings_num_filled,pkpp_prog_types_2023,pkpp_total_courses,pkpp_unique_types,is_out_next_year
2e4b0e80a6,4,первая,1,учитель,Учитель,1,0,7,10,2024,1.0986122886681098,4,False,1.0,1.0,0.0,0.08904109589041095,-0.03043136476002905,1,0.24460458751302558,8.0,0.0,0.0,0.0,1
2e4d4cae12,5,не_найдено,1,учитель,Учитель,0,0,1,1,2023,2.3978952727983707,1,False,1.0,1.0,0.0,0.1927710843373494,-0.40112865213017784,1,-0.28807142773007294,15.0,1.0,3.0,1.0,0
2e4d4cae12,6,не_найдено,1,учитель,Учитель,0,0,2,2,2024,2.302585092994046,1,False,1.0,1.0,0.0,0.1927710843373494,-0.40112865213017784,1,-0.28807142773007294,15.0,1.0,3.0,1.0,1
2e4e54844c,2,первая,0,учитель,Учитель,0,0,2,7,2022,1.0986122886681098,4,False,0.0,1.0,0.0,0.18627450980392157,-0.17443971142366504,1,-0.12509982684900528,8.0,0.0,2.0,1.0,1
2e4e706860,6,первая,0,учитель,Учитель,0,0,5,9,2022,1.0986122886681098,5,False,1.0,1.0,0.0,0.10596026490066225,-0.1321789175144626,1,0.42628434760620365,14.0,1.0,3.0,1.0,0
2e4e706860,8,первая,0,учитель,Учитель,0,0,2,9,2023,1.6094379124341003,6,False,1.0,1.0,0.0,0.10596026490066225,-0.1321789175144626,1,0.42628434760620365,14.0,1.0,3.0,1.0,0
2e4e706860,8,первая,0,учитель,Учитель,0,0,2,9,2024,1.6094379124341003,7,False,1.0,1.0,0.0,0.10596026490066225,-0.1321789175144626,1,0.42628434760620365,14.0,1.0,3.0,1.0,1
2e512c172f,41,высшая,0,учитель,Учитель,0,0,5,11,2023,2.1972245773362196,4,False,0.0,1.0,0.0,0.12857142857142856,-0.017119915223975313,1,-0.399578312543435,18.0,1.0,2.0,1.0,0
2e512c172f,42,высшая,0,учитель,Учитель,0,0,4,11,2024,1.9459101490553132,6,False,0.0,1.0,0.0,0.12857142857142856,-0.017119915223975313,1,-0.399578312543435,18.0,1.0,2.0,1.0,1
2e518a9208,7,первая,1,учитель,Учитель,1,8,5,11,2022,1.791759469228055,5,False,1.0,1.0,1.0,0.12121212121212122,-0.09632229024699658,1,0.12525894213506422,10.0,0.0,2.0,1.0,0
2e5b9ad289,38,первая,1,учитель,Учитель,0,2,4,4,2022,2.302585092994046,1,False,0.0,1.0,0.0,0.08333333333333333,-0.21046715515860454,1,0.13222375348952256,23.0,1.0,2.0,1.0,0
2e5b9ad289,39,первая,1,учитель,Учитель,0,1,1,1,2023,1.9459101490553132,1,False,0.0,1.0,0.0,0.08333333333333333,-0.21046715515860454,1,0.13222375348952256,23.0,1.0,2.0,1.0,0
2e5b9ad289,40,первая,1,учитель,Учитель,0,2,2,2,2024,2.0794415416798357,1,False,0.0,1.0,0.0,0.08333333333333333,-0.21046715515860454,1,0.13222375348952256,23.0,1.0,2.0,1.0,1
2e5d7eea69,12,не_найдено,0,учитель,Учитель,1,3,5,11,2023,1.3862943611198906,4,False,0.0,1.0,0.0,0.13793103448275862,-0.1534739859534344,1,-0.17823352157788266,7.0,0.0,1.0,1.0,1
2e6070ddef,25,высшая,0,учитель,Учитель,0,0,7,11,2022,1.0986122886681098,5,False,1.0,1.0,0.0,0.1188118811881188,0.13171110931095878,1,-0.13900641548756448,3.0,1.0,4.0,1.0,0
2e6070ddef,26,высшая,0,учитель,Учитель,0,0,7,11,2023,1.3862943611198906,5,False,1.0,1.0,0.0,0.1188118811881188,0.13171110931095878,1,-0.13900641548756448,3.0,1.0,4.0,1.0,0
2e6070ddef,27,высшая,0,учитель,Учитель,0,0,7,11,2024,1.0986122886681098,5,False,1.0,1.0,0.0,0.1188118811881188,0.13171110931095878,1,-0.13900641548756448,3.0,1.0,4.0,1.0,1
2e6197da38,29,высшая,1,учитель,Учитель,0,1,6,11,2022,1.791759469228055,4,False,1.0,1.0,0.0,0.10526315789473684,-0.14834767764185927,1,-0.031024680434496178,4.0,0.0,2.0,1.0,0
2e6197da38,30,высшая,1,учитель,Учитель,0,1,7,11,2023,1.6094379124341003,4,False,1.0,1.0,0.0,0.10526315789473684,-0.14834767764185927,1,-0.031024680434496178,4.0,0.0,2.0,1.0,0
2e6197da38,31,высшая,1,учитель,Учитель,0,1,6,9,2024,1.6094379124341003,3,False,1.0,1.0,0.0,0.10526315789473684,-0.14834767764185927,1,-0.031024680434496178,4.0,0.0,2.0,1.0,1
2e621ab3bb,4,первая,1,учитель,Учитель,0,5,2,7,2022,1.3862943611198906,4,False,1.0,1.0,0.0,0.10526315789473684,-0.14834767764185927,1,-0.031024680434496178,4.0,1.0,3.0,1.0,0
2e621ab3bb,5,первая,1,учитель,Учитель,0,5,5,7,2023,1.0986122886681098,3,False,1.0,1.0,0.0,0.10526315789473684,-0.14834767764185927,1,-0.031024680434496178,4.0,1.0,3.0,1.0,0
2e621ab3bb,6,первая,1,учитель,Учитель,0,5,5,7,2024,0.6931471805599453,3,False,1.0,1.0,0.0,0.10526315789473684,-0.14834767764185927,1,-0.031024680434496178,4.0,1.0,3.0,1.0,1
2e64cda253,0,высшая,1,учитель,Учитель,0,28,6,11,2022,0.6931471805599453,5,False,1.0,1.0,0.0,0.17857142857142858,0.07958020668820712,1,0.20727486312433127,14.0,0.0,0.0,0.0,1
2e684245f5,1,не_найдено,0,учитель,Учитель,0,0,7,9,2022,1.6094379124341003,3,False,0.0,1.0,1.0,0.5,0.12480948697920356,1,-0.9313803785763926,1.0,0.0,0.0,0.0,0
2e684245f5,2,первая,0,учитель,Учитель,0,0,7,10,2023,1.6094379124341003,4,False,0.0,1.0,1.0,0.5,0.12480948697920356,1,-0.9313803785763926,1.0,0.0,0.0,0.0,1
2e6f65616c,46,высшая,0,учитель,Учитель,0,0,5,10,2022,0.6931471805599453,4,False,1.0,1.0,0.0,0.11242603550295859,0.04882697913524598,1,0.44958950257370695,16.0,0.0,1.0,1.0,0
2e6f65616c,47,высшая,0,учитель,Учитель,0,0,6,9,2023,0.6931471805599453,4,False,1.0,1.0,0.0,0.11242603550295859,0.04882697913524598,1,0.44958950257370695,16.0,0.0,1.0,1.0,1
2e756d46fe,6,первая,1,учитель,Учитель,0,0,2,3,2022,1.0986122886681098,2,False,1.0,1.0,0.0,0.18627450980392157,-0.17443971142366504,1,-0.12509982684900528,8.0,0.0,4.0,1.0,1
2e757e2fcb,19,высшая,1,учитель,Учитель,0,0,2,2,2022,2.0794415416798357,1,False,1.0,1.0,0.0,0.11940298507462686,-0.1280300797616172,1,-0.2777909300952661,3.0,1.0,3.0,1.0,0
2e757e2fcb,20,высшая,1,учитель,Учитель,0,0,3,3,2023,2.0794415416798357,1,False,1.0,1.0,0.0,0.11940298507462686,-0.1280300797616172,1,-0.2777909300952661,3.0,1.0,3.0,1.0,0
2e757e2fcb,21,высшая,1,учитель,Учитель,0,0,3,4,2024,2.1972245773362196,2,False,1.0,1.0,0.0,0.11940298507462686,-0.1280300797616172,1,-0.2777909300952661,3.0,1.0,3.0,1.0,1
2e77568a2f,18,первая,1,учитель,Учитель,0,0,2,9,2022,0.6931471805599453,5,False,0.0,1.0,0.0,0.11504424778761062,-0.220810748025126,1,0.0673518627781524,7.0,1.0,3.0,1.0,0
2e77568a2f,19,первая,1,учитель,Учитель,0,0,3,8,2023,0.6931471805599453,5,False,0.0,1.0,0.0,0.11504424778761062,-0.220810748025126,1,0.0673518627781524,7.0,1.0,3.0,1.0,0
2e77568a2f,20,высшая,1,учитель,Учитель,0,0,1,9,2024,1.3862943611198906,6,False,0.0,1.0,0.0,0.11504424778761062,-0.220810748025126,1,0.0673518627781524,7.0,1.0,3.0,1.0,1
2e7767bb12,29,высшая,0,учитель,Учитель,0,0,6,11,2022,2.0794415416798357,3,False,1.0,1.0,0.0,0.08783783783783784,0.02863339190015334,1,0.2694629963367374,10.0,1.0,4.0,1.0,0
2e7767bb12,30,высшая,0,учитель,Учитель,0,0,6,10,2023,1.791759469228055,4,False,1.0,1.0,0.0,0.08783783783783784,0.02863339190015334,1,0.2694629963367374,10.0,1.0,4.0,1.0,0
2e7767bb12,31,высшая,0,учитель,Учитель,0,0,7,11,2024,2.0794415416798357,4,False,1.0,1.0,0.0,0.08783783783783784,0.02863339190015334,1,0.2694629963367374,10.0,1.0,4.0,1.0,1
2e7c3aa258,17,высшая,1,учитель,Учитель,0,0,7,10,2022,1.0986122886681098,2,False,0.0,1.0,0.0,0.05970149253731343,0.043434457596063826,1,0.366765187597658,7.0,1.0,3.0,1.0,0
2e7c3aa258,18,высшая,1,учитель,Учитель,0,0,8,11,2023,0.6931471805599453,2,False,0.0,1.0,0.0,0.05970149253731343,0.043434457596063826,1,0.366765187597658,7.0,1.0,3.0,1.0,0
2e7c3aa258,19,высшая,0,учитель,Учитель,0,0,5,9,2024,1.0986122886681098,3,False,0.0,1.0,0.0,0.05970149253731343,0.043434457596063826,1,0.366765187597658,7.0,1.0,3.0,1.0,1
2e7da095bb,31,высшая,0,учитель,Учитель,0,0,7,11,2024,1.3862943611198906,4,False,0.0,1.0,1.0,0.14705882352941177,-0.267213705530897,1,-0.41673321789933687,19.0,1.0,3.0,1.0,1
2e807b016f,47,высшая,1,учитель,Учитель,0,0,4,4,2022,2.1972245773362196,1,False,1.0,1.0,0.0,0.08783783783783784,0.02863339190015334,1,0.2694629963367374,10.0,0.0,0.0,0.0,0
2e807b016f,47,высшая,0,учитель,Учитель,0,0,1,3,2023,1.3862943611198906,2,False,1.0,1.0,0.0,0.08783783783783784,0.02863339190015334,1,0.2694629963367374,10.0,0.0,0.0,0.0,0
2e807b016f,47,высшая,0,учитель,Учитель,0,0,2,4,2024,2.1972245773362196,2,False,1.0,1.0,0.0,0.08783783783783784,0.02863339190015334,1,0.2694629963367374,10.0,0.0,0.0,0.0,1
2e81e1c58c,0,не_найдено,1,учитель,Учитель,0,0,1,1,2024,1.9459101490553132,1,True,1.0,0.0,0.0,0.08433734939759036,-0.2033464173170816,1,-0.28807142773007294,10.0,0.0,0.0,0.0,1
2e8709b288,2,не_найдено,0,учитель,Социальный педагог,0,26,11,11,2023,0.6931471805599453,1,False,1.0,1.0,1.0,0.08024691358024691,-0.08519564926006164,1,0.38954733382805046,12.0,1.0,2.0,1.0,1
2e8721727f,32,высшая,0,учитель,Педагог дополнительного образования,0,0,5,7,2022,0.6931471805599453,3,False,1.0,0.0,0.0,0.12698412698412698,0.3435323778728769,1,-0.3574163670249817,3.0,0.0,0.0,0.0,0
2e8721727f,33,высшая,0,учитель,Педагог дополнительного образования,0,0,5,7,2023,0.6931471805599453,3,False,1.0,0.0,0.0,0.12698412698412698,0.3435323778728769,1,-0.3574163670249817,3.0,0.0,0.0,0.0,0
2e8721727f,34,высшая,0,учитель,Педагог дополнительного образования,0,0,5,7,2024,0.6931471805599453,3,False,1.0,0.0,0.0,0.12698412698412698,0.3435323778728769,1,-0.3574163670249817,3.0,0.0,0.0,0.0,1
2e88d0d95d,1,не_найдено,0,учитель,Учитель,1,2,7,11,2022,2.1972245773362196,4,True,0.0,1.0,0.0,0.15625,-0.05180637043829444,1,-0.6736083134095145,3.0,0.0,2.0,1.0,1
2e89b87742,40,высшая,1,учитель,Учитель,0,0,7,11,2022,1.791759469228055,3,False,0.0,1.0,0.0,0.045454545454545456,-0.08413948010167176,1,-0.32681714640712367,6.0,0.0,1.0,1.0,0
2e89b87742,41,высшая,1,учитель,Учитель,0,0,8,11,2023,1.9459101490553132,3,False,0.0,1.0,0.0,0.045454545454545456,-0.08413948010167176,1,-0.32681714640712367,6.0,0.0,1.0,1.0,0
2e89b87742,42,высшая,1,учитель,Учитель,0,0,9,11,2024,2.0794415416798357,3,False,0.0,1.0,0.0,0.045454545454545456,-0.08413948010167176,1,-0.32681714640712367,6.0,0.0,1.0,1.0,1
2e89e572ad,8,не_найдено,1,учитель,Учитель,0,0,1,10,2022,1.0986122886681098,7,False,1.0,1.0,0.0,0.16071428571428573,0.09226456942997463,1,-0.39636256843783435,4.0,1.0,5.0,1.0,0
2e89e572ad,9,не_найдено,1,учитель,Учитель,0,0,1,10,2023,1.0986122886681098,7,False,1.0,1.0,0.0,0.16071428571428573,0.09226456942997463,1,-0.39636256843783435,4.0,1.0,5.0,1.0,0
2e89e572ad,10,не_найдено,1,учитель,Учитель,0,0,1,6,2024,1.0986122886681098,6,False,1.0,1.0,0.0,0.16071428571428573,0.09226456942997463,1,-0.39636256843783435,4.0,1.0,5.0,1.0,1
2e8c71565f,7,высшая,0,учитель,Педагог-библиотекарь,0,24,5,8,2024,0.6931471805599453,2,False,1.0,1.0,0.0,0.11940298507462686,-0.1280300797616172,1,-0.2777909300952661,3.0,1.0,2.0,1.0,1
2e8dbde293,27,высшая,1,учитель,Учитель-дефектолог,0,13,11,11,2022,1.0986122886681098,1,False,1.0,1.0,0.0,0.07142857142857142,0.04706484452833233,1,0.561096387387069,12.0,0.0,0.0,0.0,1
2e8e01a29a,30,высшая,1,учитель,Учитель,0,2,5,9,2022,1.0986122886681098,5,False,0.0,1.0,0.0,0.224,-0.20986575375473623,1,0.07218158474386607,12.0,1.0,4.0,1.0,0
2e8e01a29a,31,высшая,1,учитель,Учитель,0,2,5,9,2023,1.0986122886681098,5,False,0.0,1.0,0.0,0.224,-0.20986575375473623,1,0.07218158474386607,12.0,1.0,4.0,1.0,0
2e8e01a29a,32,высшая,1,учитель,Учитель,0,2,5,9,2024,0.6931471805599453,5,False,0.0,1.0,0.0,0.224,-0.20986575375473623,1,0.07218158474386607,12.0,1.0,4.0,1.0,1
2e963cb89e,36,высшая,1,учитель,Учитель,0,4,5,11,2022,1.9459101490553132,4,False,0.0,1.0,0.0,0.1223021582733813,-0.17352915777627578,1,0.41776388862742136,10.0,1.0,4.0,1.0,0
2e963cb89e,37,высшая,1,учитель,Учитель,0,4,5,8,2023,1.791759469228055,3,False,0.0,1.0,0.0,0.1223021582733813,-0.17352915777627578,1,0.41776388862742136,10.0,1.0,4.0,1.0,0
2e963cb89e,38,высшая,1,учитель,Учитель,0,4,5,8,2024,1.791759469228055,3,False,0.0,1.0,0.0,0.1223021582733813,-0.17352915777627578,1,0.41776388862742136,10.0,1.0,4.0,1.0,1
2e9873f0ab,25,первая,1,учитель,Учитель,0,0,2,2,2022,2.0794415416798357,1,False,1.0,1.0,0.0,0.07692307692307693,-0.16635845418028217,1,0.11506884813362071,14.0,1.0,3.0,1.0,0
2e9873f0ab,26,первая,1,учитель,Учитель,0,0,3,3,2023,2.1972245773362196,1,False,1.0,1.0,0.0,0.07692307692307693,-0.16635845418028217,1,0.11506884813362071,14.0,1.0,3.0,1.0,0
2e9873f0ab,27,первая,1,учитель,Учитель,0,0,4,4,2024,2.302585092994046,1,False,1.0,1.0,0.0,0.07692307692307693,-0.16635845418028217,1,0.11506884813362071,14.0,1.0,3.0,1.0,1
2e9f379ce4,17,высшая,0,учитель,Учитель,0,2,5,11,2022,1.6094379124341003,5,False,0.0,1.0,0.0,0.1927710843373494,-0.40112865213017784,1,-0.28807142773007294,15.0,1.0,7.0,1.0,0
2e9f379ce4,18,высшая,0,учитель,Учитель,0,2,6,11,2023,2.3978952727983707,5,False,0.0,1.0,0.0,0.1927710843373494,-0.40112865213017784,1,-0.28807142773007294,15.0,1.0,7.0,1.0,0
2e9f379ce4,19,высшая,0,учитель,Учитель,0,2,5,11,2024,2.4849066497880004,5,False,0.0,1.0,0.0,0.1927710843373494,-0.40112865213017784,1,-0.28807142773007294,15.0,1.0,7.0,1.0,1
2ea405409d,18,не_найдено,1,учитель,Учитель,0,0,3,4,2022,2.1972245773362196,2,False,1.0,1.0,0.0,0.078125,-0.11037112051878621,1,-0.4510430286111406,7.0,1.0,3.0,1.0,0
2ea405409d,19,не_найдено,0,учитель,Тьютор,0,0,3,4,2023,1.6094379124341003,2,False,1.0,1.0,0.0,0.078125,-0.11037112051878621,1,-0.4510430286111406,7.0,1.0,3.0,1.0,0
2ea405409d,20,первая,0,учитель,Тьютор,0,0,4,11,2024,3.4011973816621555,4,False,1.0,1.0,0.0,0.078125,-0.11037112051878621,1,-0.4510430286111406,7.0,1.0,3.0,1.0,1
2ea7befef2,19,не_найдено,0,учитель,Учитель,0,3,2,8,2023,0.6931471805599453,7,False,0.0,1.0,0.0,0.08333333333333333,-0.21046715515860454,1,0.13222375348952256,23.0,1.0,1.0,1.0,0
2ea7befef2,20,не_найдено,0,учитель,Учитель,0,3,2,8,2024,0.6931471805599453,7,False,0.0,1.0,0.0,0.08333333333333333,-0.21046715515860454,1,0.13222375348952256,23.0,1.0,1.0,1.0,1
2ea88e8333,37,первая,0,учитель,Учитель,0,0,4,6,2022,0.6931471805599453,3,False,1.0,1.0,0.0,0.13829787234042554,0.03384973459663579,1,-0.1937194482726127,5.0,1.0,3.0,1.0,0
2ea88e8333,38,первая,0,учитель,Учитель,0,0,4,6,2023,0.6931471805599453,3,False,1.0,1.0,0.0,0.13829787234042554,0.03384973459663579,1,-0.1937194482726127,5.0,1.0,3.0,1.0,0
2ea88e8333,39,первая,0,учитель,Учитель,0,0,4,7,2024,0.6931471805599453,4,False,1.0,1.0,0.0,0.13829787234042554,0.03384973459663579,1,-0.1937194482726127,5.0,1.0,3.0,1.0,1
2ea9bd8082,10,не_найдено,1,учитель,Учитель,0,14,1,1,2022,2.1972245773362196,1,False,1.0,1.0,0.0,0.224,-0.20986575375473623,1,0.07218158474386607,12.0,1.0,5.0,1.0,0
2ea9bd8082,11,не_найдено,1,учитель,Учитель,0,14,2,7,2023,2.1972245773362196,2,False,1.0,1.0,0.0,0.224,-0.20986575375473623,1,0.07218158474386607,12.0,1.0,5.0,1.0,0
2ea9bd8082,12,не_найдено,1,учитель,Учитель,0,14,3,3,2024,2.1972245773362196,1,False,1.0,1.0,0.0,0.224,-0.20986575375473623,1,0.07218158474386607,12.0,1.0,5.0,1.0,1
2eab9dab70,36,высшая,1,учитель,Учитель,0,0,8,11,2022,1.3862943611198906,4,False,1.0,1.0,0.0,0.16363636363636364,1.7982729902233243,1,-0.528240102712699,6.0,0.0,2.0,1.0,0
2eab9dab70,37,высшая,1,учитель,Учитель,0,0,9,11,2023,1.9459101490553132,3,False,1.0,1.0,0.0,0.16363636363636364,1.7982729902233243,1,-0.528240102712699,6.0,0.0,2.0,1.0,0
2eab9dab70,38,высшая,1,учитель,Учитель,0,0,5,11,2024,1.9459101490553132,4,False,1.0,1.0,0.0,0.16363636363636364,1.7982729902233243,1,-0.528240102712699,6.0,0.0,2.0,1.0,1
2eb9a7fc1c,1,не_найдено,1,учитель,Учитель,0,0,5,9,2024,2.0794415416798357,4,True,0.0,0.0,0.0,0.1590909090909091,-0.2458272661553976,1,-0.05142689325945401,6.0,0.0,0.0,0.0,1
2ebf6e9336,7,первая,0,учитель,Педагог-организатор,1,0,2,11,2022,1.3862943611198906,5,False,1.0,1.0,0.0,0.14285714285714285,-0.16349236910139645,1,0.07411080840165221,9.0,0.0,2.0,1.0,0
2ebf6e9336,9,первая,1,учитель,Учитель,1,0,1,1,2023,2.1972245773362196,1,False,1.0,1.0,0.0,0.14285714285714285,-0.16349236910139645,1,0.07411080840165221,9.0,0.0,2.0,1.0,0
2ebf6e9336,9,первая,1,учитель,Учитель,1,0,2,6,2024,1.9459101490553132,2,False,1.0,1.0,0.0,0.14285714285714285,-0.16349236910139645,1,0.07411080840165221,9.0,0.0,2.0,1.0,1
2ec223573a,1,не_найдено,1,учитель,Учитель,0,0,5,6,2024,1.791759469228055,2,True,0.0,1.0,1.0,0.078125,-0.27597202551378625,1,-0.3101286496432393,8.0,1.0,1.0,1.0,1
2ecb63906a,0,не_найдено,0,учитель,Педагог дополнительного образования,0,0,8,10,2023,1.0986122886681098,3,False,0.0,1.0,1.0,0.045454545454545456,-0.08413948010167176,1,-0.32681714640712367,6.0,0.0,0.0,0.0,1
2ecb7d9273,41,высшая,1,учитель,Воспитатель,0,0,2,2,2024,1.9459101490553132,1,False,,,,0.11538461538461539,0.052291897119710246,1,-0.2044202639356916,9.0,0.0,0.0,0.0,1
2ecd7481f1,6,первая,0,учитель,Учитель,1,3,5,9,2022,0.6931471805599453,4,False,1.0,1.0,0.0,0.1569767441860465,-0.014928249400660823,1,0.6246417734322319,13.0,1.0,7.0,1.0,0
2ecd7481f1,7,первая,0,учитель,Учитель,1,3,8,11,2023,1.3862943611198906,3,False,1.0,1.0,0.0,0.1569767441860465,-0.014928249400660823,1,0.6246417734322319,13.0,1.0,7.0,1.0,0
2ecd7481f1,8,первая,1,учитель,Учитель,1,3,9,11,2024,1.3862943611198906,3,False,1.0,1.0,0.0,0.1569767441860465,-0.014928249400660823,1,0.6246417734322319,13.0,1.0,7.0,1.0,1
2ed02f194c,8,не_найдено,0,учитель,Учитель,0,0,1,6,2022,0.6931471805599453,6,False,0.0,1.0,0.0,0.15315315315315314,-0.037407822260025175,1,-0.05375952593187781,7.0,0.0,1.0,1.0,1
2ed0b942da,31,высшая,0,учитель,Учитель,0,0,1,2,2022,0.6931471805599453,2,False,1.0,1.0,0.0,0.15503875968992248,-0.15612768290604548,1,0.10649139545566978,7.0,1.0,3.0,1.0,0
2ed0b942da,32,высшая,0,учитель,Учитель,0,0,1,2,2023,0.6931471805599453,2,False,1.0,1.0,0.0,0.15503875968992248,-0.15612768290604548,1,0.10649139545566978,7.0,1.0,3.0,1.0,0
2ed0b942da,33,высшая,0,учитель,Учитель,0,0,1,2,2024,0.6931471805599453,2,False,1.0,1.0,0.0,0.15503875968992248,-0.15612768290604548,1,0.10649139545566978,7.0,1.0,3.0,1.0,1
2ed159081d,12,первая,1,учитель,Учитель,0,1,1,1,2022,1.9459101490553132,1,False,1.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,1.0,2.0,1.0,0
2ed159081d,13,первая,1,учитель,Учитель,0,1,2,2,2023,2.0794415416798357,1,False,1.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,1.0,2.0,1.0,0
2ed159081d,14,первая,1,учитель,Учитель,0,1,3,3,2024,1.9459101490553132,1,False,1.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,1.0,2.0,1.0,1
2ed3c97aed,37,высшая,0,учитель,Учитель,1,1,9,11,2022,1.0986122886681098,3,False,0.0,1.0,0.0,0.08024691358024691,-0.08519564926006164,1,0.38954733382805046,12.0,1.0,2.0,1.0,0
2ed3c97aed,38,высшая,0,учитель,Учитель,1,1,9,11,2023,1.0986122886681098,3,False,0.0,1.0,0.0,0.08024691358024691,-0.08519564926006164,1,0.38954733382805046,12.0,1.0,2.0,1.0,0
2ed3c97aed,39,высшая,0,учитель,Учитель,1,1,10,11,2024,1.3862943611198906,2,False,0.0,1.0,0.0,0.08024691358024691,-0.08519564926006164,1,0.38954733382805046,12.0,1.0,2.0,1.0,1
2ed42bb169,5,первая,1,учитель,Педагог-организатор,0,0,7,10,2023,1.0986122886681098,3,False,0.0,1.0,0.0,0.09550561797752809,-0.02640832442262415,1,0.517394634091223,12.0,1.0,3.0,1.0,0
2ed42bb169,6,первая,1,другой,Советник директора по воспитанию и взаимодействию с детскими общественными объединениями,0,0,7,11,2024,1.791759469228055,4,False,0.0,1.0,0.0,0.09550561797752809,-0.02640832442262415,1,0.517394634091223,12.0,1.0,3.0,1.0,1
2ed9d7f294,16,первая,1,учитель,Учитель,0,0,2,11,2022,1.3862943611198906,8,False,1.0,1.0,0.0,0.1724137931034483,-0.0913980257775536,1,-0.5055680405770172,6.0,1.0,4.0,1.0,0
2ed9d7f294,17,первая,1,учитель,Учитель,0,0,2,11,2023,1.6094379124341003,8,False,1.0,1.0,0.0,0.1724137931034483,-0.0913980257775536,1,-0.5055680405770172,6.0,1.0,4.0,1.0,0
2ed9d7f294,18,первая,1,учитель,Учитель,0,0,3,9,2024,1.3862943611198906,6,False,1.0,1.0,0.0,0.1724137931034483,-0.0913980257775536,1,-0.5055680405770172,6.0,1.0,4.0,1.0,1
2ede793080,24,высшая,1,учитель,Учитель,0,6,3,3,2022,2.1972245773362196,1,False,0.0,1.0,0.0,0.14285714285714285,-0.16349236910139645,1,0.07411080840165221,9.0,0.0,2.0,1.0,1
2edfa72127,15,высшая,0,учитель,Учитель,0,27,5,11,2022,1.3862943611198906,5,False,1.0,1.0,0.0,0.15151515151515152,-0.26450754277093297,1,0.00977428038931451,18.0,1.0,3.0,1.0,0
2edfa72127,16,высшая,0,учитель,Учитель,0,28,6,11,2023,1.3862943611198906,5,False,1.0,1.0,0.0,0.15151515151515152,-0.26450754277093297,1,0.00977428038931451,18.0,1.0,3.0,1.0,0
2edfa72127,17,высшая,0,учитель,Учитель,0,27,5,11,2024,1.6094379124341003,5,False,1.0,1.0,0.0,0.15151515151515152,-0.26450754277093297,1,0.00977428038931451,18.0,1.0,3.0,1.0,1
2ee056e9e5,28,высшая,0,учитель,Учитель,0,0,7,9,2022,1.0986122886681098,3,False,0.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,0.0,1.0,1.0,0
2ee056e9e5,29,высшая,0,учитель,Учитель,0,0,7,9,2023,1.0986122886681098,3,False,0.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,0.0,1.0,1.0,0
2ee056e9e5,30,высшая,0,учитель,Учитель,0,0,7,9,2024,1.0986122886681098,3,False,0.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,0.0,1.0,1.0,1
2ee198a633,31,высшая,1,учитель,Учитель,0,0,4,4,2022,2.1972245773362196,1,False,1.0,1.0,0.0,0.04081632653061224,-0.2287123121583308,1,0.3885019807821983,10.0,0.0,1.0,1.0,1
2ee4bddda4,7,первая,1,учитель,Учитель,0,10,2,6,2024,1.0986122886681098,4,False,1.0,1.0,0.0,0.09401709401709402,-0.264567876629447,1,0.10513422960215779,10.0,1.0,3.0,1.0,1
2ee656a343,0,не_найдено,0,учитель,Педагог дополнительного образования,1,0,5,9,2023,1.3862943611198906,5,False,0.0,1.0,0.0,,0.0,0,0.0,12.0,0.0,0.0,0.0,0
2ee656a343,1,не_найдено,0,учитель,Учитель,1,0,8,11,2024,1.3862943611198906,4,False,0.0,1.0,0.0,0.1223021582733813,-0.17352915777627578,1,0.41776388862742136,10.0,0.0,0.0,0.0,1
2ee94354b6,36,первая,1,учитель,Учитель,0,0,2,2,2022,2.0794415416798357,1,False,1.0,0.0,0.0,0.06896551724137931,0.05348653360973271,1,-0.17823352157788266,5.0,1.0,2.0,1.0,0
2ee94354b6,37,первая,1,учитель,Учитель,0,0,3,3,2023,2.1972245773362196,1,False,1.0,0.0,0.0,0.06896551724137931,0.05348653360973271,1,-0.17823352157788266,5.0,1.0,2.0,1.0,0
2ee94354b6,38,первая,1,учитель,Учитель,0,0,4,4,2024,2.1972245773362196,1,False,1.0,0.0,0.0,0.06896551724137931,0.05348653360973271,1,-0.17823352157788266,5.0,1.0,2.0,1.0,1
2eedf482f0,23,не_найдено,1,учитель,Учитель,0,0,5,6,2023,1.6094379124341003,2,False,1.0,1.0,0.0,,0.0,0,0.0,12.0,0.0,0.0,0.0,0
2eedf482f0,24,не_найдено,1,учитель,Учитель,0,0,5,6,2024,1.3862943611198906,2,False,1.0,1.0,0.0,0.12422360248447205,0.00366049291814808,1,0.7354576157412261,13.0,0.0,0.0,0.0,1
